trade_date,vt_symbol,reference_date,window,ma5,minute_bar_count,missing_reason
2026-06-02,688079.SSE,2026-06-01,14:30-14:57,22.448,0,tail_entry_not_triggered
2026-06-02,688218.SSE,2026-06-01,14:30-14:57,44.528,0,tail_entry_not_triggered
2026-06-02,688390.SSE,2026-06-01,14:30-14:57,144.23399999999998,0,tail_entry_not_triggered
2026-06-02,688783.SSE,2026-06-01,14:30-14:57,35.208,0,tail_entry_not_triggered
2026-06-03,000725.SZSE,2026-06-02,14:30-14:57,5.468,0,tail_entry_not_triggered
2026-06-03,603986.SSE,2026-06-02,14:30-14:57,481.37600000000003,0,tail_entry_not_triggered
2026-06-03,688017.SSE,2026-06-02,14:30-14:57,307.286,0,tail_entry_not_triggered
2026-06-03,688383.SSE,2026-06-02,14:30-14:57,143.594,0,tail_entry_not_triggered
2026-06-03,688531.SSE,2026-06-02,14:30-14:57,177.92000000000002,0,tail_entry_not_triggered
2026-06-03,688668.SSE,2026-06-02,14:30-14:57,287.402,0,tail_entry_not_triggered
2026-06-03,688677.SSE,2026-06-02,14:30-14:57,147.706,0,tail_entry_not_triggered
2026-06-03,688690.SSE,2026-06-02,14:30-14:57,39.682,0,tail_entry_not_triggered
2026-06-04,688260.SSE,2026-06-03,14:30-14:57,90.5,0,tail_entry_not_triggered
2026-06-04,688308.SSE,2026-06-03,14:30-14:57,145.27800000000002,0,tail_entry_not_triggered
2026-06-04,688347.SSE,2026-06-03,14:30-14:57,233.794,0,tail_entry_not_triggered
2026-06-04,688519.SSE,2026-06-03,14:30-14:57,231.234,0,tail_entry_not_triggered
2026-06-04,688536.SSE,2026-06-03,14:30-14:57,301.48,0,tail_entry_not_triggered
2026-06-04,688551.SSE,2026-06-03,14:30-14:57,68.17999999999999,0,tail_entry_not_triggered
2026-06-04,688585.SSE,2026-06-03,14:30-14:57,177.644,0,tail_entry_not_triggered
2026-06-04,688610.SSE,2026-06-03,14:30-14:57,180.19400000000002,0,tail_entry_not_triggered
2026-06-05,688052.SSE,2026-06-04,14:30-14:57,244.42200000000003,0,tail_entry_not_triggered
2026-06-05,688120.SSE,2026-06-04,14:30-14:57,250.738,0,tail_entry_not_triggered
2026-06-05,688301.SSE,2026-06-04,14:30-14:57,187.402,0,tail_entry_not_triggered
2026-06-05,688352.SSE,2026-06-04,14:30-14:57,21.848000000000003,0,tail_entry_not_triggered
2026-06-05,688368.SSE,2026-06-04,14:30-14:57,213.096,0,tail_entry_not_triggered
2026-06-05,688383.SSE,2026-06-04,14:30-14:57,140.424,0,tail_entry_not_triggered
2026-06-05,688585.SSE,2026-06-04,14:30-14:57,175.454,0,tail_entry_not_triggered
2026-06-05,688663.SSE,2026-06-04,14:30-14:57,91.508,0,tail_entry_not_triggered
2026-06-08,603986.SSE,2026-06-05,14:30-14:57,490.446,0,tail_entry_not_triggered
2026-06-08,688003.SSE,2026-06-05,14:30-14:57,103.34400000000001,0,tail_entry_not_triggered
2026-06-08,688143.SSE,2026-06-05,14:30-14:57,174.28400000000002,0,tail_entry_not_triggered
2026-06-08,688218.SSE,2026-06-05,14:30-14:57,42.968,0,tail_entry_not_triggered
2026-06-08,688368.SSE,2026-06-05,14:30-14:57,212.164,0,tail_entry_not_triggered
2026-06-08,688383.SSE,2026-06-05,14:30-14:57,141.108,0,tail_entry_not_triggered
2026-06-08,688519.SSE,2026-06-05,14:30-14:57,233.454,0,tail_entry_not_triggered
2026-06-08,688700.SSE,2026-06-05,14:30-14:57,86.612,0,tail_entry_not_triggered
2026-06-09,002938.SZSE,2026-06-08,14:30-14:57,109.86800000000001,0,tail_entry_not_triggered
2026-06-09,601869.SSE,2026-06-08,14:30-14:57,438.31800000000004,0,tail_entry_not_triggered
2026-06-09,688082.SSE,2026-06-08,14:30-14:57,249.01799999999997,0,tail_entry_not_triggered
2026-06-09,688090.SSE,2026-06-08,14:30-14:57,102.80999999999999,0,tail_entry_not_triggered
2026-06-09,688257.SSE,2026-06-08,14:30-14:57,103.77000000000001,0,tail_entry_not_triggered
2026-06-09,688268.SSE,2026-06-08,14:30-14:57,181.296,0,tail_entry_not_triggered
2026-06-09,688308.SSE,2026-06-08,14:30-14:57,149.152,0,tail_entry_not_triggered
2026-06-09,688719.SSE,2026-06-08,14:30-14:57,77.732,0,tail_entry_not_triggered
2026-06-10,002384.SZSE,2026-06-09,14:30-14:57,224.11999999999998,0,tail_entry_not_triggered
2026-06-10,600584.SSE,2026-06-09,14:30-14:57,76.28999999999999,0,tail_entry_not_triggered
2026-06-10,603986.SSE,2026-06-09,14:30-14:57,496.81000000000006,0,tail_entry_not_triggered
2026-06-10,688268.SSE,2026-06-09,14:30-14:57,189.78400000000002,0,tail_entry_not_triggered
2026-06-10,688308.SSE,2026-06-09,14:30-14:57,152.494,0,tail_entry_not_triggered
2026-06-10,688347.SSE,2026-06-09,14:30-14:57,229.08800000000002,0,tail_entry_not_triggered
2026-06-10,688383.SSE,2026-06-09,14:30-14:57,141.31799999999998,0,tail_entry_not_triggered
2026-06-10,688700.SSE,2026-06-09,14:30-14:57,88.326,0,tail_entry_not_triggered
2026-06-11,000636.SZSE,2026-06-10,14:30-14:57,59.914,240,tail_entry_not_triggered
2026-06-11,600584.SSE,2026-06-10,14:30-14:57,75.074,240,tail_entry_not_triggered
2026-06-11,688257.SSE,2026-06-10,14:30-14:57,108.41600000000001,0,tail_entry_not_triggered
2026-06-11,688260.SSE,2026-06-10,14:30-14:57,88.574,0,tail_entry_not_triggered
2026-06-11,688268.SSE,2026-06-10,14:30-14:57,192.666,0,tail_entry_not_triggered
2026-06-11,688322.SSE,2026-06-10,14:30-14:57,133.53799999999998,0,tail_entry_not_triggered
2026-06-11,688371.SSE,2026-06-10,14:30-14:57,37.682,0,tail_entry_not_triggered
2026-06-11,688381.SSE,2026-06-10,14:30-14:57,40.144,0,tail_entry_not_triggered
